0.0367366474808162 0.028177341337797 0.0439816320202872 0.0455715355089626 0.0371639872394931 0.0265489393746536 0.0594047422346755 0.067683529714033 0.0209541923635775 0.0799412924273406
0.00755819595471793 0.0728597506822695 0.0420932644025725 0.00542113026744889 0.0555224999865023 0.0662471852968234 0.0222569060765572 0.0385682329117059 0.0131532195402351 0.0151353567240389
0.0548807246635772 0.0135441653452788 0.0515958275128404 0.0301095624109773 0.0429810334648241 0.0263934858569417 0.0283093790542242 0.0500580849617868 0.0332484982824762 0.0169999188971204
0.0266372015842747 -0.00825654823977981 0.0341755522023124 0.0407994128969934 0.0359692504976715 0.0437721456382878 0.0737271006549428 0.0585889081358279 0.0405449758444416 0.0381856082004847
0.0529580423524572 0.0304648652862033 0.0242152608883608 0.0405029718479563 0.0588719295269318 0.0145087319646286 0.0257835572253446 0.0216561170373702 -1.55679772480266e-05 0.0418748279957186
0.0559687177510333 0.0417251657245262 0.061850706864599 0.0450776682943057 0.0738983039140908 0.0456308694669684 0.0247051582826273 0.0335367483459435 0.0512918181723319 0.0173330729091893
0.076386811017267 0.0266410595270444 0.0333350334288605 0.0173132164957153 0.00637200054510014 0.0364019728687358 0.0499354512215616 0.0415527005695495 0.0269944166435926 0.0109776439198146
0.0174195839390344 0.0356161572517193 0.0125214472920437 0.0483585259045559 -0.00730932076413866 0.0419970334972571 0.0210673456997338 0.0603695046551067 0.0429974920459616 0.0348455156959429
0.0427038748187101 0.0787200500557795 0.050723686365039 0.0442094772458038 0.0192690667579576 0.0588386709769906 0.0186469333998535 0.0489086751861177 0.0533285999430205 0.038935778953734
0.0411638573064887 0.016631660296487 0.0440206615776741 0.0474893263488257 0.0480226484151897 0.00271509334468165 0.0793662040544116 0.0573593076181608 0.0478320179492814 0.0314664023760078
