"pi","gamma","phi","sa"
20.4569077295461,0.569883684233963,0.481767641444383,0.481322643389461
20.4061446133863,0.516694284064297,0.449703218286831,0.459269935308915
20.98062656201,0.487131669507017,0.533724111591654,0.538331043722996
18.996590869402,0.574881411712984,0.412479882945749,0.454394556715521
21.4470460921657,0.512037662933103,0.593882327845136,0.524046478709984
18.6563911568548,0.473725515056034,0.461826035938163,0.427796619923076
20.2725014623578,0.507465248119441,0.483581997477582,0.55660539087556
19.0607013720634,0.47588208532228,0.447646628694592,0.50659965593026
21.3496866949735,0.521671011002089,0.520188434837557,0.516908237439635
20.2290772814854,0.452356020793507,0.58203923339739,0.546754150817958
20.1800627119933,0.458172138165972,0.465920572783414,0.537595781829665
21.1334591766839,0.5001079539663,0.4465419785983,0.425337073288458
18.8741074122529,0.51248554824288,0.473528615176553,0.597649821554016
18.694211332948,0.593534954073132,0.461011565640535,0.496330765280482
20.2282184545414,0.481501231660225,0.481912098212141,0.563159081896234
18.9254344537424,0.523335610504615,0.628872493891538,0.569968572335964
20.0319046269188,0.434791699673058,0.573545137213642,0.536846726455448
20.9309128923161,0.481877450110099,0.489907093238328,0.548961547144
21.3716324946146,0.521323321620559,0.43512428799464,0.496076250381611
20.853189523028,0.547562008744252,0.482833547908639,0.492265977014396
19.7476087124893,0.462074914762393,0.378477453685517,0.542044931731822
19.364475981898,0.511106419104786,0.588295143345956,0.486220118358304
22.2370536020663,0.460800679492944,0.487711917213268,0.440383721296347
19.5035080249519,0.42366245575591,0.441118199169814,0.558336790677857
19.7094790054278,0.543391600597471,0.467852959477055,0.51413563079566
17.421508653367,0.496488674141523,0.516517417492611,0.556646866351006
20.4650060669997,0.526964055368257,0.438504437984761,0.503047814342196
21.1558363429048,0.531414201212108,0.513855012065804,0.543526842656378
19.2654734175092,0.509824928807179,0.550884013202143,0.563316706543468
19.3874414169438,0.424327678240914,0.497059726119029,0.47940902328576
19.9395699823861,0.508922925061613,0.467113798934126,0.446318472860672
21.2817834175854,0.42021367981743,0.53113655884325,0.489105109756852
18.9869576321017,0.437804818224316,0.480673024602857,0.473461178275785
19.6311230262856,0.43218821529306,0.46026545366626,0.483192532594287
19.3887249748154,0.54380132067377,0.532996599474845,0.60428063378404
22.0655675457673,0.449535758392398,0.44145878393009,0.434664100327839
20.5097402959255,0.488516555345421,0.545193439937522,0.59797051140141
18.4797751819165,0.474325668804062,0.583161306329089,0.481006884338244
19.8753121898212,0.517335787584534,0.529583087631707,0.441855372903898
20.0811778749199,0.476436945106329,0.428142563269567,0.454399836284234
21.7812734879004,0.479720490058317,0.580706739719517,0.495586036269417
20.7322444650042,0.473571222616538,0.549015980448613,0.578206793428958
18.7164595854589,0.454175839201253,0.451266539290739,0.496612300690876
20.0342788370591,0.569454816141286,0.53548650232483,0.470106056129785
20.8651307620375,0.43300255990686,0.581174642501098,0.538393282703166
19.351871073187,0.540124730906905,0.576977792969404,0.556132254763017
19.6932078379154,0.454127183881707,0.449946925954472,0.54958931851045
20.4206019521432,0.560585067681405,0.508966441450217,0.532211925729652
20.2796814823007,0.544654227413364,0.424963234165153,0.458080954678623
20.285856157578,0.558090170475222,0.481377570542708,0.589169658954024
20.7125288375848,0.508872113871529,0.488801101823308,0.524855776778514
19.5472636925481,0.525818216786695,0.45536528534823,0.398015438300142
20.8987490143993,0.473832627468044,0.547600629192235,0.56374119264047
19.6385531771203,0.439381136377803,0.523637010446878,0.402522460073362
20.3852090615625,0.455782016099422,0.609875571284697,0.523829083967124
19.9033823970434,0.50882547951664,0.586877894449134,0.471049444749569
19.513557975043,0.57338164397811,0.532860356824092,0.495520004696522
18.6898985767371,0.511792486932476,0.474603525564441,0.470788469188998
20.069382752772,0.480508394211555,0.42639166018134,0.47188537527853
18.9881383996172,0.485742946959562,0.534956656711742,0.485544559674488
19.8133017250125,0.51884056244773,0.538955971619834,0.448353957174333
19.9616350473635,0.487948915885418,0.474705782346466,0.410556164895203
19.1902518117903,0.520106025431804,0.479664911243915,0.443143107553393
22.9531554016296,0.582371314793075,0.514960692356392,0.445335437400062
19.6867961359968,0.422402334774644,0.476507525552318,0.510612338006038
19.4374428161757,0.41035491370074,0.455635299470223,0.563240881300132
20.0958786661989,0.443346711456144,0.588060635829907,0.617788696895678
19.9681538678618,0.557819517464754,0.493383071146894,0.545536161317264
