"pi","gamma","phi","sa"
11.0949112301819,0.302977724497038,0.783710853774313,0.414857060244691
17.1365142943156,0.499212077047007,0.602205068973647,0.554252928384738
23.3026322150738,0.810582755338747,0.197582397352149,0.175145601432964
7.86639799532786,0.495944556580421,0.402149419076705,0.576348388679993
12.7605121071478,0.5336772717641,0.3381864866289,0.409034992440256
11.1659985817993,0.371830398621019,0.479628736491152,0.439024330126178
23.7474309773128,0.0956772089511121,0.56087503862848,0.350219282349792
12.6508004974116,0.501332622343633,0.517534020314746,0.597618488559032
27.598116526355,0.425246297502909,0.473791279687666,0.377265352448417
29.8656025729154,0.546494864320271,0.5312362666264,0.396567040319386
13.6915435540311,0.48293414065986,0.342359248258579,0.391354251901369
7.29684778949001,0.266719953811246,0.576036161700142,0.544037094386472
20.402252647873,0.643008337011957,0.403993624544444,0.17604216130296
21.7968569365382,0.370226280152041,0.52791450045239,0.533058556266371
12.9909886763236,0.43986144869345,0.497187719133438,0.365009773845837
11.9694078611959,0.805910518252637,0.367483727706491,0.555702678872162
3.77248417402366,0.377055577510614,0.499047828751207,0.39418688366076
37.8565213829145,0.436571695909884,0.541288842281673,0.488470936928047
11.760293776358,0.640123996868506,0.886850937445781,0.660085521779041
8.75417480443705,0.32185700503058,0.471795135414733,0.561432275746819
17.7262400951514,0.289779896209806,0.21314490116433,0.553429348193445
35.1240227269935,0.42380002447485,0.483555478914145,0.537783778143974
18.9535878373926,0.556186465089685,0.52478113087484,0.528350842756507
8.92273168281927,0.262122830411285,0.389211795932047,0.332508288054807
19.0015091044635,0.569274218455074,0.584886958824178,0.274406175836437
9.8801461990935,0.546245964814104,0.675475466621704,0.499635422715623
8.88680541335539,0.547037487529515,0.454749249905521,0.535005935601688
18.2716307582766,0.570905154604463,0.507235614377671,0.503786172738008
20.4478592693162,0.517676997107829,0.464915233491533,0.512370943147843
16.2284031426855,0.576426213051974,0.364668253012403,0.540047801786071
17.1488699359154,0.458972384737285,0.490239762234761,0.572820650351102
24.734045117689,0.368518954595537,0.688273355730247,0.802350129513344
34.0773344804426,0.184147071743186,0.578620873557143,0.401023670451017
30.2076875428705,0.45796809388022,0.615098995071118,0.587939177868571
37.5791295539517,0.156074363297215,0.439878296561631,0.349540475021723
19.3917670185598,0.307111679340795,0.596322025287248,0.451254781370423
33.707373249165,0.164813007134597,0.446150411815642,0.559235668918198
35.5526771944009,0.478995137473845,0.530996096771378,0.393235636251462
19.0609135432761,0.563581923997086,0.481941266972403,0.607866103802756
14.2080877090529,0.245202984731402,0.657437898241749,0.596848092396612
