"pi","gamma","phi","sa"
20.1628919326618,0.497124842200908,0.503378295862585,0.501738416944809
19.9684432841998,0.477546068935815,0.484624958989351,0.500214854196096
20.0521732452936,0.506906305387421,0.490528576588066,0.483170819058191
20.0532407302838,0.502504269487911,0.500839197701029,0.52731302672779
20.25581289251,0.500037930941467,0.495803232347065,0.487146479491027
20.0352785890535,0.520863210402587,0.514490488733268,0.484596834069866
20.0607567500767,0.47736495953283,0.498098129638706,0.519594164920854
20.0513646804821,0.49138910380467,0.501672124592649,0.487173591787197
20.1213651611307,0.516421262184365,0.515071684178512,0.492681841237324
20.0758568001942,0.511236284871437,0.503501878486391,0.503901439752926
