"pi","gamma","phi","sa"
18.6560905591107,0.473107831133973,0.52129795484805,0.556650651234558
18.9996463654164,0.468683429274764,0.511852024561387,0.451677943809553
19.4475262938801,0.479739475096745,0.515914990711958,0.428080440865355
19.8536245002159,0.551360020311444,0.474908943789575,0.45513836015534
17.9515728750962,0.53981650505808,0.519051987481486,0.533438361920892
20.8240351403451,0.504940036652575,0.574883910715159,0.557081083598907
19.7882128239926,0.476719632557864,0.5196416142898,0.467808254857854
19.0763961143281,0.472672023687421,0.454884194094697,0.539193818912244
20.4219034257895,0.522579704028396,0.448194438447066,0.455452728941954
20.0422073117804,0.518550007986688,0.544994043270621,0.504118654775741
21.5748285247433,0.521703653003285,0.514994557670355,0.456563513685212
18.8529183490957,0.438127678703151,0.46242931755501,0.538007327719898
19.4825814524066,0.619410494799395,0.429831686987033,0.608484862261167
19.2437220648382,0.541924431037318,0.442268932538704,0.536769372230902
20.5250274683442,0.435159236933692,0.423968004099379,0.499844084499804
19.5581076451885,0.525707390832851,0.440816556230901,0.449610569086736
20.1486442994931,0.462968234474642,0.430975552050234,0.48222600532828
19.758568260858,0.492069671557157,0.506102557674584,0.486034582792333
19.6406180925139,0.529655098466015,0.525422469428177,0.492756299821689
20.0353176365112,0.51346180431858,0.515916355799209,0.477167277565769
20.0153487310726,0.526274912813483,0.540680334729428,0.446797342463223
20.546527351161,0.43333297745879,0.429026594983548,0.576730519517131
20.8770900892282,0.436500779262525,0.43866924056399,0.41878558930646
19.7496335496602,0.505003695622523,0.490953246225246,0.506244372920779
21.0069613931314,0.473917494310739,0.577066652889237,0.587021708748314
21.2573012192307,0.538965329701979,0.468425378801059,0.439625068487894
18.2269459282054,0.459346390092393,0.571695111286838,0.532794580589737
20.3781105912537,0.505011211563969,0.480557834911822,0.548499952465544
19.7756807981343,0.453833660786033,0.45867240982879,0.445129032551189
19.3035992066547,0.499656918261121,0.524796063125896,0.46786041385466
20.4526847578437,0.502118983902538,0.566343263686205,0.48631859014906
19.8846230797414,0.561905976700082,0.455196175358565,0.552643826292345
22.407505307594,0.410500764490404,0.502400231870474,0.442114400751195
19.4666492772864,0.466090240106988,0.580919044185062,0.426607090868685
19.9339159421655,0.430771783044707,0.493825821429981,0.543556687677375
21.9886035051263,0.485317749552991,0.550126045809364,0.561425665576736
22.3359240663392,0.492260237024761,0.534381883261518,0.504544487976459
21.2194834727839,0.518044898881476,0.518968769659962,0.47463664140317
19.0866380476148,0.46701905301039,0.49094698680854,0.451945102521929
21.1990747656159,0.543144240588023,0.428266291110053,0.500767304790407
19.5104050102867,0.556485570954926,0.414353774595284,0.441863589143805
19.2868004013447,0.455475353280781,0.506573165107905,0.395696708118858
21.5736073664625,0.508889042705467,0.495485169032616,0.512906347115124
19.2074161184893,0.45868835244921,0.479790520504267,0.561145592283491
19.3720290200567,0.545696620515965,0.440776043414888,0.491893045640825
20.2224877168136,0.447892956276048,0.444757232911041,0.416929422751354
20.5395469925347,0.486305166174604,0.477860465684355,0.419578355857084
20.6860355716108,0.534384417244139,0.438238490839087,0.515932845290368
19.762991378411,0.488771601197237,0.537580848125813,0.435747486359745
20.2788344137709,0.45532909503871,0.520509358946393,0.576431960664176
20.3063001947036,0.532424176846342,0.441902135429382,0.571103934993587
20.2474113289154,0.613477233505505,0.601986488364664,0.487799831655292
20.0678066105958,0.58820936351655,0.539169056724413,0.452779819623675
20.345087201573,0.549226688785358,0.462995112635005,0.51494152889532
19.1848167540506,0.460088525797685,0.518229890935699,0.509721452652726
19.5481441751456,0.497494558581724,0.529586230896288,0.517884688040784
18.7765789106373,0.532020277884151,0.505877719118517,0.470321510056419
20.9116994022268,0.458990728005986,0.527190103584205,0.504315945683387
19.0927837358025,0.473905747811184,0.447146463099663,0.474382608279847
20.6251541149679,0.551118701708935,0.511141154956392,0.473328947599633
20.7711076146407,0.453289899496227,0.486149694877674,0.510636192614689
19.6022286913975,0.49594464876098,0.551414128014253,0.466373551932821
20.21422869313,0.557006734685449,0.505150400846089,0.539091289102256
20.1694781895082,0.473564956205731,0.471079747687279,0.486425835695582
18.0548439318897,0.479289565388458,0.594797500579266,0.505669779957453
19.115809327834,0.496865427754833,0.511634437102725,0.482036380512179
18.7337156975959,0.456040847303869,0.450429606444773,0.489824872112572
21.4628957707504,0.491496657206709,0.504594722383399,0.554185386198652
21.2031712970948,0.445093840333353,0.499996432499761,0.429001106932741
19.8439479045556,0.566118243671419,0.534797363026237,0.511773385186508
