"pi","gamma","phi","sa"
20.0313891171836,0.474300813909698,0.501300765419208,0.48088929489166
20.3194404836437,0.487423544089379,0.51073208593959,0.499563874483552
20.1219070236033,0.502457484551595,0.516898036002884,0.493904672668078
20.1792301870237,0.499009493150849,0.51708986007089,0.518426201758547
20.0951438519619,0.493543610609011,0.491579861739651,0.488192832480284
19.9704631053846,0.490251638108443,0.514331231682999,0.496181878458362
20.1362845019365,0.494300239025693,0.487392784800567,0.491003779611145
20.1034781954207,0.469521321899406,0.514474662082302,0.512206917634873
20.0206051708074,0.474158318749771,0.503787465326476,0.480919163912182
19.938844887746,0.482141656413709,0.494643496359526,0.481289265178862
20.2198147465304,0.492089946349351,0.476452387121102,0.504410818271272
20.0523193158818,0.481155605729432,0.47164915097618,0.488510970369626
19.8980988330068,0.494773461446753,0.501594302644389,0.482777500432472
20.2507833227624,0.501325984178771,0.527760777135246,0.508040710861205
20.2381581551099,0.51177719437945,0.515799638589924,0.486124908327128
20.0700246075544,0.526416575122638,0.507677510921776,0.522873425198707
19.9724324443119,0.520718132448161,0.500948668773028,0.492542440589616
20.1450017840697,0.489397501935553,0.505187555745967,0.505034125634715
20.0514922259091,0.495874543376262,0.501500136581873,0.478815008156392
20.0322382532155,0.466261036702449,0.493986839275218,0.492947968626063
20.203620792956,0.490754974568752,0.504090560204562,0.4852197561159
20.2879736494331,0.516288342960001,0.499031656199255,0.503398599214032
20.1153755608784,0.499314842111214,0.478023953999243,0.499317644824067
19.949783790626,0.501892246044249,0.490131575402885,0.499542714295633
20.3303488549427,0.483006961499989,0.518249272810164,0.473522609175018
19.9571830013919,0.498863414743006,0.487559437704771,0.490906991549507
20.2446885884747,0.498624264067717,0.49943241365642,0.500550355018328
20.0065736575822,0.524558913595696,0.516448323896533,0.52000488537593
19.9245617988499,0.486182041856309,0.482408194524543,0.508481135571058
20.0248780044379,0.49699206811903,0.511353213031015,0.484183971209971
19.9764117849264,0.471876323752927,0.501994563430977,0.493210178306203
20.1423092925826,0.493626268201845,0.47974831015977,0.490723900683297
20.217872175026,0.536393913471398,0.513821427233468,0.487094770273131
20.1601432530243,0.537405275879369,0.498185851844349,0.504279672111494
20.099515392732,0.511122550638624,0.507529616547128,0.489833872610819
19.8794628367694,0.494598399538729,0.488630265110478,0.469397962565224
20.0095633979771,0.499599679717554,0.516529311399732,0.493578560029829
19.9767068474487,0.501008004016257,0.489228999724636,0.504164638520339
20.1095076807135,0.496712340677666,0.504402935696279,0.511539272963485
20.238013381852,0.483877788183673,0.505257706129843,0.527263316891041
20.0500545413968,0.475744393667597,0.507718535913031,0.479462025745151
19.9873773620751,0.48964393667987,0.507023425961537,0.488201070605512
20.1462174659599,0.488004549249403,0.480501672459094,0.540452541856922
20.2044596601878,0.511028621842806,0.49538591524295,0.521474268470437
20.0093969617674,0.49613571857409,0.507676083017234,0.514826481869449
20.140199516572,0.528872911118696,0.513078257840897,0.46447491609019
20.0577259256134,0.510780500464505,0.494520771455784,0.505855988170117
19.9988185833444,0.477702621115733,0.503916870665156,0.509829258266912
19.9095862508086,0.495937308816824,0.51524308348287,0.526336848425389
19.9754126124271,0.506316236597711,0.501982986691296,0.510088080269178
20.1145378740982,0.495343998909081,0.472166395565608,0.501555362676449
20.0698386782841,0.512077593886015,0.474555995737756,0.470949635492951
20.1228594642852,0.499794819662643,0.497341788601827,0.512460283880407
20.171755710513,0.487969980106062,0.482102391962065,0.492230974645704
20.0801803353817,0.471774027986681,0.488545134197472,0.518682534934109
20.1332585553407,0.514026000949505,0.4989585763781,0.504858756491401
20.0162924590038,0.497077785200701,0.498221001555273,0.498247413216627
19.9995220150844,0.49371398606891,0.511220746336118,0.511230513719551
19.9455305660002,0.507125545747313,0.488487175785178,0.525878127643539
20.1652249201969,0.498711188604024,0.514150909413987,0.485533378923888
20.2392514124974,0.492144092030972,0.495855094058071,0.499048767627809
20.0618493509078,0.499063344610329,0.502297722070446,0.498881412454765
20.1210500508606,0.510537506723022,0.480167131163299,0.501089148716491
20.0303355361765,0.512289650059215,0.505659400795294,0.496159931039777
19.895596907756,0.525061246368097,0.50508996724117,0.498902009206894
20.1063667362928,0.488010111642126,0.498623142493048,0.511942247842274
20.240297121823,0.477351547404501,0.511299456147212,0.519989775416712
20.2346437351731,0.49646277989676,0.508907239566981,0.498437205768215
20.24680144147,0.508132253266451,0.502905419236039,0.486616690866418
20.1419782363821,0.453735295772116,0.4887497222537,0.496516523576993
20.1158769186165,0.483929195378226,0.48778555409346,0.488404092727653
20.0467374166143,0.503419530721604,0.493876250766467,0.502552206709316
20.0480816356377,0.487912999054249,0.495329102966217,0.505291389318697
20.0838475587549,0.500911528867667,0.531299488454222,0.514229645331693
20.0610377808362,0.47116840871806,0.475113952448174,0.481778536294594
20.0870061899141,0.50803164354479,0.528267459163543,0.497903149190877
20.0709060938743,0.504588026745111,0.515538787499661,0.505204802990895
20.1216248104272,0.502863667576504,0.493448618359838,0.516604636068668
20.031502147636,0.494452619032946,0.484512198997507,0.522007140610451
20.0530873962472,0.505911042875221,0.53276512816628,0.490668688080256
20.1085693638689,0.506491470448941,0.512798510432726,0.497813260003983
19.9397589325099,0.483745843970745,0.483594590921408,0.519821109698663
20.3408147881187,0.477201346305294,0.474013987650916,0.533932129211328
20.0482476108664,0.483005871230657,0.517878654458699,0.497912886143811
20.0937382360481,0.517438186538471,0.495822322366923,0.50245955831186
20.1389353012204,0.502775995827565,0.506028651178237,0.497779732662632
20.130954634514,0.496668764085906,0.513377559507732,0.498561166923131
20.0655784599921,0.474792965653039,0.531264728763065,0.486539860735638
20.2005092571178,0.525693703895689,0.477202874273014,0.49549530124124
19.8964465791243,0.511018853436582,0.494573852885298,0.51546038969623
20.1358263576273,0.459400482811073,0.509192642680913,0.490267792235435
20.0410286514275,0.509585216988835,0.497822683219181,0.497486184843388
19.9914878680066,0.508758103025001,0.508194372228961,0.484739325115689
20.1308866227864,0.496223510460129,0.476638982017124,0.508460367966674
20.0831805564436,0.499312525964465,0.501078187311039,0.49970438901581
19.9894233645816,0.500658311290159,0.511439167066257,0.472668709243849
20.0247051230444,0.513145592964801,0.517211668405387,0.501791598802979
20.1370029633772,0.524124987401798,0.498663609841503,0.480064636513991
20.1287523070222,0.511529940513958,0.483344026766525,0.523644008576114
20.1593586714409,0.55664329177972,0.515265562459862,0.482585523244802
