"pi","gamma","phi","sa"
24.0232124177504,0.512215823173339,0.414017408084719,0.444951821341796
16.3303761696425,0.230305986040314,0.497780427656831,0.457417257805407
25.8902525454496,0.460648841842016,0.417628217073235,0.299613933768236
16.2680157471789,0.384339656804056,0.466276337527569,0.674697940192336
9.03934201757995,0.505471091053494,0.567906018426676,0.497930688322665
15.1773112672286,0.796829524916847,0.515590908609329,0.517707000408669
35.5802451853449,0.457118094720085,0.64963355116459,0.488708829352349
18.2776351640331,0.487820832986965,0.478626509099344,0.529603901417131
15.4483730462625,0.475776043011982,0.368941040855117,0.585459521202522
35.2788892109564,0.750309428273371,0.413793129449327,0.502121098149573
10.01085367075,0.442424150001118,0.760129246099022,0.764856146731381
19.9434963589413,0.308446394147226,0.828682556982336,0.509423908042387
16.2614817652643,0.479149616732072,0.284127839046788,0.65939295880263
10.8185919795808,0.247029762215777,0.413202073731091,0.631980292526964
19.1741762818336,0.688065120653827,0.424451371852847,0.646235887433489
9.94611791175102,0.317818119267038,0.615012408979946,0.373347917683132
23.93554591186,0.484260273821327,0.79309199718321,0.383285149041973
28.270809162207,0.37275206021065,0.467030744704454,0.583613542075332
22.5969089869346,0.402495420255399,0.486263808816167,0.493890264362432
24.3905495976823,0.72736078751865,0.520753647327695,0.532663335735078
12.1283951778608,0.539809555548647,0.593344116955815,0.503210919306806
22.8768900516697,0.637650748650055,0.405132921385703,0.12821556177257
12.6044830151004,0.363849094782639,0.410618388068213,0.40010156861918
21.4124272702717,0.432413482835257,0.274471018117144,0.426475594263698
11.3505265033031,0.107074953134628,0.474995198568666,0.590094164503879
11.1453992126561,0.374288547964352,0.518388295321625,0.350431110839839
24.8734979211831,0.562259081513443,0.335367498682621,0.424435855558274
26.9704322907974,0.68187267399493,0.668869625874672,0.436488252601811
10.1555842264154,0.52959144418381,0.443011541522007,0.703596134092101
15.1103726881586,0.434606997261082,0.577784566105552,0.428102661014151
34.6555057143324,0.740579485951151,0.441792149437373,0.131630627988897
16.0122889615966,0.772317771655756,0.737056727537455,0.325472414584272
23.4957072341856,0.235336333027371,0.290295127737598,0.380367905177242
17.2309876940919,0.25196162125923,0.343582788324005,0.583815028771968
36.2593491888469,0.303976410753382,0.361366514676857,0.42434743641799
38.9542478109777,0.578621427754903,0.351265766042878,0.817453985722002
38.6747628555199,0.246148484373466,0.392823941534248,0.47272523838258
28.6629419212305,0.787354462380321,0.684312493486174,0.802885387211803
11.7118235127538,0.455750214348709,0.479403845474058,0.700807194758535
31.2259096529788,0.271878391303257,0.463343983627153,0.702166833376898
12.5913247845265,0.409876882124692,0.417825371853792,0.595640564557958
36.722280233729,0.677371374292262,0.49128581058393,0.347991812472844
27.1147194749621,0.315477338766657,0.847861678838815,0.360075445768468
32.1809628026656,0.673888187514248,0.825990876695335,0.546383120024493
31.9356379132508,0.775396105246636,0.631985165479816,0.566412231817304
19.0939450693676,0.687451282106304,0.417732894374017,0.358003754547955
34.0317249233072,0.660085375705232,0.632147180522483,0.242988414698313
28.3384795319367,0.722142311970663,0.66397645129974,0.664703762618296
16.8114951651667,0.349079068538295,0.581201690410491,0.693571592944622
15.5244587366407,0.5755369114157,0.27478036376524,0.376759240863323
19.1457067625809,0.547469193271513,0.515686817884612,0.730285398513274
23.4949560026942,0.535892667334303,0.448020264277415,0.377191268773256
51.1787859058671,0.579060861522085,0.584648753442629,0.563227334427824
16.0975100082773,0.668749462063478,0.430579604319202,0.629386129996437
22.7223771756768,0.615883038736794,0.569947150125999,0.244522721529228
16.2224080924379,0.428557887662699,0.325761186136765,0.227989560392318
16.2672739851367,0.403269547126327,0.481567214669666,0.380735387113586
13.4415021539494,0.600158497258662,0.344358577800985,0.212940945960684
14.4927875908712,0.362357629284833,0.53505994430935,0.682915842620229
10.6510452487702,0.446281149650367,0.448938840517812,0.369311618964409
15.9691680555929,0.324653476594294,0.429633878725593,0.493019232141281
24.1793720696993,0.449427203932578,0.595322216280618,0.325525446612533
27.467308522219,0.625129626012388,0.406232650437014,0.463473976086381
9.62793904900142,0.359583555041631,0.573937787781503,0.580571353810553
9.23213586274445,0.585021821738091,0.505214735811788,0.435512511190565
14.0451738584931,0.2455728764104,0.768942959140751,0.451417792607413
19.901584744922,0.504563003550295,0.645342062539382,0.360620436235154
24.440325795348,0.676035418280601,0.664290045054905,0.735635878124228
28.0778613935803,0.513362774370012,0.362679267508021,0.411356865590628
19.0180662451148,0.708608614185268,0.336120937186232,0.889174951158998
