"pi","gamma","phi","sa"
20.1875863245725,0.54475811203729,0.521948604824667,0.512521052235174
19.9175335168398,0.474080188859876,0.484629226641642,0.487707545502187
20.0442698025572,0.486365136472222,0.516035757576974,0.487557022412916
20.2195538582908,0.47263598714711,0.515130216783028,0.502656279667368
20.0354149193027,0.519360518739083,0.507419993638596,0.510945229797048
19.9650729090614,0.466791632366977,0.487375092304995,0.486679052102536
19.8969004483519,0.507438238196128,0.500987892031893,0.511003281411642
19.857148357819,0.506163744703682,0.474733064419707,0.506571805590417
20.096172070197,0.459298380816856,0.520915175764593,0.501204437552278
20.2670073504438,0.522251137725036,0.508218707129445,0.485837603085242
20.0216759775869,0.484885259481846,0.495858187209542,0.492569359940981
19.9744320662195,0.530280829431427,0.497421268315208,0.511335841076477
20.0678037959512,0.50224904524921,0.512635395073939,0.517415405413721
19.9894989182577,0.499484257445174,0.497146535690963,0.497401335151798
20.1735417620871,0.505708878043839,0.514915128434984,0.473927850771534
20.0101880774109,0.476936718715555,0.521343329724514,0.497150476982875
19.8974461770888,0.483703476564421,0.459749073243292,0.509092712515253
20.0398564042823,0.48614592702706,0.487568748004962,0.485793300336015
19.9361194035997,0.469328137448129,0.470650610385116,0.555076438724549
20.1675946809831,0.515162097557854,0.510620179917526,0.508932900028146
20.0221856742146,0.542536926839416,0.480137604593943,0.534042378781388
19.9228482522887,0.514583078155939,0.462355841486136,0.495211949289138
20.2060310968308,0.528537388215653,0.470783789180996,0.494773433651389
20.2575152699063,0.477535498073394,0.503958516099157,0.505529021067515
20.0641929038333,0.486624097973658,0.505399406145489,0.487357847752423
20.077384056336,0.509466899307259,0.494531356945362,0.513070265536391
20.109654999917,0.494217313228805,0.50237551018197,0.500080301129774
20.2424049201453,0.497204770996201,0.504783832420378,0.489359773463564
20.1692347318172,0.489986361699206,0.505984443266907,0.506700730427494
20.2146030162634,0.503578361466919,0.534846403230858,0.516965680453844
20.1035741511185,0.506161219369286,0.514212147266872,0.503059079928884
20.0014506570379,0.513018547737171,0.491667070953952,0.504155111188171
20.1366934927447,0.502493762316198,0.505114993698733,0.497754823703372
19.9676558208492,0.523167329879217,0.506123954820543,0.509040750190963
20.0705383740212,0.504850880208598,0.507056477472823,0.489011197264161
20.181075615688,0.522183840746097,0.478590321363535,0.484705329933763
20.0173074489189,0.505378327911669,0.512312861860019,0.48397525480002
20.0251533548617,0.460317389804788,0.489119990544138,0.478042577325804
19.9166177586298,0.500285284707334,0.514695880344464,0.499271530812503
19.9089834448872,0.496828651918842,0.515413673363143,0.514639010129367
20.0170288780225,0.528311208709299,0.484545254356597,0.474035957839482
20.2208600456977,0.512147403564683,0.500244724509417,0.473741156266766
20.0393121727936,0.492487063024164,0.483638412221989,0.515027619445682
20.1872098803082,0.500699353902707,0.498909860031402,0.495221283567061
20.1077769129007,0.516102661287147,0.482733371074019,0.488059003366467
20.1048196195988,0.502327543594272,0.472589595900646,0.52971948201659
20.0796391265498,0.497114570425652,0.491754808050205,0.521062971809416
19.955701029184,0.495167126993068,0.491682112629401,0.474913539005085
20.0769912487449,0.515948725356038,0.471204445873886,0.514991863618062
20.3485108509221,0.523325289451837,0.510919361108924,0.498921450608868
20.1367405016435,0.518108820502235,0.490287837949595,0.483954030436866
20.0505088744918,0.499287811753387,0.496790066615038,0.493051644774836
20.0705502545283,0.501497972578469,0.475617283288818,0.509872643498434
20.1337430542623,0.52154091044303,0.505812340955175,0.538830051235144
20.2069242266071,0.48143690790423,0.494674045457454,0.507407543753421
19.9032047543836,0.492051921101607,0.51183185991303,0.512761911391507
20.0518523093214,0.532058848593243,0.478115602774414,0.48829922205846
19.948125795066,0.51250811551751,0.461641828966757,0.500834451166021
20.1453920080805,0.50447655057028,0.496795029387899,0.52069243846431
20.1641903251596,0.495299114684922,0.506985943896328,0.497801013885137
20.0816220984041,0.495687725939493,0.465743139355213,0.506438496770171
19.8969103116957,0.518527515896128,0.490911709646745,0.511600687344565
20.1476049772988,0.496706606486795,0.501998247875681,0.505304250111002
20.221948338552,0.5065890568295,0.501343174496403,0.51312346538959
19.9012338258015,0.485701218053893,0.479112249226424,0.468296440494104
20.1845240245349,0.482283470741349,0.505852876403192,0.502140390328317
20.0781678368415,0.476429925951505,0.495323616432553,0.472304742130579
20.1541579842922,0.478573365714062,0.479433618854318,0.521258006348071
20.0583707340008,0.489853836732586,0.462421088908495,0.496535737223625
20.1014247800311,0.482895707376977,0.482012220948734,0.480884103002913
