"pi","gamma","phi","sa"
14.8141158527545,0.699809376822057,0.450500430815817,0.505976705780043
7.59305691065849,0.604816580156701,0.781982748623039,0.533126039239345
8.91207145141426,0.719527198092769,0.511871547239302,0.384335664850564
18.5664017583445,0.619331338169982,0.256549323004217,0.715571659539797
29.2613884676248,0.32128045074359,0.646181390945335,0.575418942632381
18.0147737709958,0.442133235659451,0.54001338017656,0.549418929499776
10.4841288833976,0.74183545186469,0.259644174022742,0.658252628139241
12.7161092590707,0.342105892134049,0.556146781365912,0.579999875582255
17.8135191982357,0.356554360920588,0.126170709391556,0.351970847957948
16.9122735962174,0.558510567307046,0.560642171399956,0.447706907621829
27.6240721747002,0.636675506247674,0.541896743411329,0.80713123721619
14.1717731486957,0.604082505935813,0.719852928412118,0.67415598812814
30.5172667173152,0.518684719913942,0.553102498061601,0.639147828630511
14.4492937673336,0.526522788903724,0.475868463931625,0.705121835924461
22.1298002456129,0.432908492845065,0.436477742676743,0.512616043290027
46.9629244614511,0.41276817900202,0.421659846895011,0.693975049244376
37.1220059773581,0.632722234024325,0.173682119153495,0.382205118338998
12.2180841018181,0.61639752374282,0.749846654550125,0.50237037684041
14.8177856775912,0.487437824744226,0.245242436689288,0.548480890169382
17.1286023264324,0.280105062196171,0.481363730402777,0.530792226656819
25.2404623328771,0.614612359170416,0.395835706047506,0.770095383360593
31.9342949006358,0.7277375833628,0.451986595349865,0.431709641214565
34.3771749012967,0.306293402165782,0.533832599056131,0.704550305038002
17.9891404140732,0.377902409266471,0.446122343455301,0.414863606573414
7.13293562636152,0.246046487185443,0.317880327990643,0.299033561225828
19.3243906050338,0.490714463313364,0.512732334619758,0.750371353943504
24.9574880589486,0.569632882309408,0.791792550949867,0.380167729538642
17.3638114605723,0.824381695746605,0.752024262834272,0.557401946206594
15.9231421223823,0.493544552547463,0.676488757510842,0.477164137594491
9.33802436383231,0.617695174451136,0.561314044551657,0.437584536448461
26.4565470719525,0.517407191081029,0.820876331378322,0.253515553225451
18.0935340125404,0.363406963319947,0.310923949131892,0.280697324337596
37.8108793384566,0.586639307023493,0.281224011902473,0.694831668165737
16.2216416680979,0.607827946153244,0.654090701061096,0.284539505206524
26.0106228864252,0.513346537922962,0.579236269792599,0.455407470336057
50.8138673830865,0.515375867711568,0.404362950968183,0.213733378408134
36.1287015312965,0.427403532141372,0.575069176253252,0.369875526171906
20.1752538285325,0.607790929348625,0.272998274930584,0.207191694842307
15.4100414407358,0.739675108971112,0.502627948364535,0.270914233519727
5.76146576109271,0.406128588205295,0.376286925925959,0.725454558287657
18.7164498182699,0.620420072791308,0.577832890058042,0.395110345692793
15.4351455874541,0.428753816270983,0.442998466485521,0.351908261779135
15.2027677415378,0.503738221258679,0.66665747670873,0.457230618620916
23.6111498714946,0.434913827946981,0.724163101872376,0.481977033540645
17.3441963816327,0.716361932126029,0.571236862417703,0.355335924947224
20.2184913403728,0.302791422833766,0.554203496527339,0.480054880367222
33.8387700780216,0.265374642149977,0.337340040205532,0.542793534149003
23.4387059813846,0.35989678717228,0.44925784052687,0.507611183287614
42.0858050362279,0.4857524454025,0.49003971462096,0.524528564903634
16.7643928030098,0.479376938080734,0.361268437933431,0.695016949741078
42.2055163858227,0.340766260775772,0.585890496319856,0.379870305853292
22.2135986484236,0.319116269270372,0.628313513406966,0.283238888050012
15.5811788816524,0.713981106386635,0.587062880586596,0.351434935574297
21.0352275639514,0.565902265856469,0.279732201441248,0.700524861229194
8.26372954806985,0.432376855404657,0.335310750343684,0.600210130530051
18.7701129330095,0.177367746153095,0.313259365480084,0.425552370525824
18.4380103363543,0.664349856609823,0.390746961916056,0.583655768070241
6.84594879319182,0.518344194132143,0.54824988473769,0.57757944319683
9.78738700615034,0.447035857379793,0.362106330554212,0.737584978858819
21.363597384891,0.284003247428755,0.5961000230367,0.399280024491782
18.2564759103263,0.536568205133945,0.738040670294706,0.415013120292765
33.8561927405081,0.549881150593583,0.651052801032843,0.64734520335565
66.8795308493885,0.331922807400566,0.704465427935951,0.363510036723662
22.3126417079433,0.553336650594912,0.425621933998589,0.383509641318237
39.8638166715314,0.472913123504389,0.631577388331221,0.552849515125873
29.5550080849503,0.326874935487097,0.707766461155197,0.13367210004365
20.2527880748104,0.536859814716659,0.303795490756504,0.369157196545561
17.6920348752925,0.371235904337961,0.566804074910456,0.198920638475293
18.770559604177,0.711593572711793,0.545965673427591,0.918455551682147
14.5821902524195,0.507284269907679,0.30465222773624,0.343048248726137
30.8975439839657,0.346196688347185,0.575553747472499,0.245249892529475
12.4894493380414,0.4519042473544,0.56465116558864,0.76631128971089
9.64576922488966,0.665612218976194,0.473414824346292,0.598674467576822
14.6584624614408,0.169756432799912,0.727250151395078,0.282155007052022
5.25490375216333,0.760172381136809,0.534627791150629,0.409180589139276
19.5798791214993,0.417650217347539,0.352303379383688,0.47702073001512
20.102744151497,0.378884589932743,0.355435943379184,0.52934438910646
34.4582501504846,0.606298302740483,0.334173314652138,0.530025178935132
40.2947118589988,0.39847111440419,0.537885709757975,0.489993648683249
44.5124812504083,0.384444147673496,0.508370982962984,0.596600092552556
12.9592097943491,0.38576971966719,0.455282230956874,0.768689454407109
16.8993557940569,0.521584718016874,0.50566059234817,0.421484021867781
39.0994930725887,0.789558710738717,0.454862699051688,0.478891728487423
21.1130999928897,0.276041323741987,0.234545914571728,0.425987884460889
14.5476906075566,0.525375559253387,0.639846861513984,0.56891728465725
30.8640637882602,0.46066434404015,0.409579355567568,0.617046750243563
30.4750168280589,0.288083887352707,0.39176685576589,0.69452489834633
20.6550563760194,0.694292700331841,0.555161869869295,0.54340834061112
24.7495305548118,0.521839009509442,0.654471989544794,0.670785358016336
28.2220376921244,0.38714527010359,0.323545344785918,0.313873990547146
35.165402857219,0.275595506113721,0.435398726528372,0.451424004812106
35.1415646074467,0.716700167719274,0.615798967204521,0.401352206232762
14.4815175635213,0.475384853600403,0.583278218587033,0.747742866792018
17.2875615841419,0.53425411925165,0.643699539909957,0.348797498379987
16.6898024902109,0.782210152405402,0.607255069757979,0.447954072309786
16.8109087687613,0.479621828738923,0.398956676996409,0.823349857323532
39.4949154348244,0.42646912087411,0.696973855438425,0.389856871435216
18.8528143188839,0.495551035717159,0.830964213047884,0.345976679076109
16.724398437038,0.68115231682313,0.670781429108888,0.488136355308931
12.3278311917472,0.387371679139674,0.382170370071174,0.452596100823939
